   1945.01	   6.18841	   1945.01	   6.18841
   1910.81	   6.53099	   1910.81	   5.88334
   1925.06	   6.35004	   1925.06	   5.95809
   1938.83	    7.2186	   1938.83	   6.89969
   1930.06	   6.66924	   1930.06	   6.49827
   1962.48	   6.44953	   1962.48	   6.32364
   1929.02	   6.44846	   1929.02	    6.1157
   1900.38	   7.29966	   1900.38	   7.09864
   1927.52	   6.88224	   1927.52	   6.59591
   1941.46	   5.95856	   1941.46	   5.59675
   1943.68	   6.53226	   1943.68	   6.22986
   1908.42	   5.98009	   1908.42	   5.61966
   1932.59	   6.80306	   1932.59	   6.51324
   1972.04	   6.37192	   1972.04	   5.98141
    1951.9	   6.61276	    1951.9	   6.41527
   1929.71	   6.80345	   1929.71	   6.61166
   1948.76	   6.81316	   1948.76	   6.44943
   1964.93	   6.89408	   1964.93	   7.00974
   1891.73	   6.07238	   1891.73	   5.65691
   1886.94	   6.35404	   1886.94	   5.98504
   1933.48	   6.73909	   1933.48	   6.03409
   1923.64	   6.51166	   1923.64	   6.25985
   1906.15	   6.05991	   1906.15	   5.67626
   1933.24	   6.44727	   1933.24	    5.9003
   1874.15	   6.74871	   1874.15	   6.30525
   1901.83	   6.22129	   1901.83	   6.14326
   1914.08	   19.6127	         0	         0
   1919.03	   5.92279	   1919.03	    5.5875
   1889.22	   6.11747	   1889.22	   5.64856
   1911.41	   6.70229	   1911.41	   6.48276
   1943.94	   6.75757	   1943.94	   6.56444
   1870.57	   6.51856	   1870.57	   6.08476
   1902.55	   6.36428	   1902.55	   6.10638
   1916.45	    5.6955	   1916.45	   5.83496
    1887.9	   6.21151	    1887.9	   5.83353
   1903.35	   6.37062	   1903.35	     6.113
   1909.93	   6.85204	   1909.93	   6.46566
   1918.77	   6.92995	   1918.77	   6.74176
    1878.1	   6.44037	    1878.1	   6.33971
   1920.69	   6.14739	   1920.69	      5.88
   1904.47	   8.71768	   1904.47	   8.26313
   1926.53	   5.90741	   1926.53	   5.71369
   1898.83	   5.68131	   1898.83	   5.47533
   1925.96	   6.17487	   1925.96	   5.98981
    1915.3	    6.9273	    1915.3	   6.81025
   1925.59	   6.73184	   1925.59	   6.46374
   1930.68	   7.20567	   1930.68	    6.9327
   1924.88	   6.75713	   1924.88	   6.41532
   1962.98	   6.02297	   1962.98	   5.80545
   2018.07	   5.94073	   2018.07	   5.66524
   1943.75	   6.24598	   1943.75	   5.95605
   1956.53	   6.29251	   1956.53	   6.36871
   1935.69	   6.72679	   1935.69	   6.12626
   1951.46	   6.44318	   1951.46	   6.39307
   1964.21	   6.48444	   1964.21	   5.99479
   1999.79	   6.10426	   1999.79	   5.66846
   1957.15	   6.50337	   1957.15	   6.30246
   1971.38	   5.99999	   1971.38	   5.61225
   1979.89	   5.82387	   1979.89	   5.59862
   1994.44	   6.02719	   1994.44	   5.41004
    1977.1	   6.13376	    1977.1	    5.8931
   2031.69	   6.19178	   2031.69	   5.70609
   1984.68	   5.88176	   1984.68	   5.90903
    1957.2	   6.43833	    1957.2	   6.26105
   1951.37	   5.85942	   1951.37	   5.91405
   1957.82	   7.12187	   1957.82	   6.82203
   1973.47	   6.99301	   1973.47	   6.73532
   1976.36	   5.79982	   1976.36	   5.57361
   1964.12	   6.83367	   1964.12	   6.37091
   2068.59	   6.61474	   2068.59	    6.3168
    2067.3	   8.13174	    2067.3	   7.62175
   2143.21	   6.51652	   2143.21	   6.24397
   2089.69	   6.71333	   2089.69	   6.59347
   2086.11	   6.31245	   2086.11	   6.10624
   2111.89	   6.89832	   2111.89	    6.6142
   2071.37	   6.16695	   2071.37	    5.7632
   2102.63	   5.87141	   2102.63	   5.70622
   2122.52	   6.82209	   2122.52	   6.26025
   2139.99	   6.41605	   2139.99	   6.39546
   2115.24	   6.11671	   2115.24	   5.96043
   2145.97	   5.69575	   2145.97	   5.29156
    2119.4	   6.02492	    2119.4	   5.83894
   2127.08	    6.0781	   2127.08	   5.72818
   2130.92	   6.40111	   2130.92	    6.1751
   2135.79	   7.24834	   2135.79	   6.84139
   2157.34	   6.28808	   2157.34	   6.00591
   2121.18	   6.13192	   2121.18	   5.97635
   2137.27	    6.1607	   2137.27	    5.8163
   2102.49	   6.07976	   2102.49	   5.67067
   2164.97	   6.48338	   2164.97	   6.05313
   2118.75	   5.95246	   2118.75	   5.70805
   2138.88	    8.0327	   2138.88	   8.05624
